"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY SMALLCAP 250","29 Aug 2024","31.42","4.55",".84"
"NIFTY SMALLCAP 250","28 Aug 2024","31.6","4.58",".83"
"NIFTY SMALLCAP 250","27 Aug 2024","31.66","4.59",".83"
"NIFTY SMALLCAP 250","26 Aug 2024","31.42","4.55",".84"
"NIFTY SMALLCAP 250","23 Aug 2024","31.29","4.53",".86"
"NIFTY SMALLCAP 250","22 Aug 2024","31.25","4.53",".86"
"NIFTY SMALLCAP 250","21 Aug 2024","31.16","4.51",".86"
"NIFTY SMALLCAP 250","20 Aug 2024","30.82","4.46",".87"
"NIFTY SMALLCAP 250","19 Aug 2024","30.65","4.44",".87"
"NIFTY SMALLCAP 250","16 Aug 2024","30.21","4.37",".9"
"NIFTY SMALLCAP 250","14 Aug 2024","29.65","4.3",".91"
"NIFTY SMALLCAP 250","13 Aug 2024","30.03","4.32",".9"
"NIFTY SMALLCAP 250","12 Aug 2024","30.67","4.38",".89"
"NIFTY SMALLCAP 250","09 Aug 2024","30.68","4.36",".9"
"NIFTY SMALLCAP 250","08 Aug 2024","30.57","4.34",".88"
"NIFTY SMALLCAP 250","07 Aug 2024","30.45","4.35",".89"
"NIFTY SMALLCAP 250","06 Aug 2024","29.68","4.25",".9"
"NIFTY SMALLCAP 250","05 Aug 2024","29.86","4.26",".89"
"NIFTY SMALLCAP 250","02 Aug 2024","31.25","4.45",".87"
"NIFTY SMALLCAP 250","01 Aug 2024","31.54","4.49",".86"
"NIFTY SMALLCAP 250","31 Jul 2024","31.81","4.52",".85"
"NIFTY SMALLCAP 250","30 Jul 2024","31.91","4.52",".85"
"NIFTY SMALLCAP 250","29 Jul 2024","31.78","4.49",".85"
"NIFTY SMALLCAP 250","26 Jul 2024","31.46","4.44",".88"
"NIFTY SMALLCAP 250","25 Jul 2024","31.16","4.4",".88"
"NIFTY SMALLCAP 250","24 Jul 2024","31.25","4.41",".88"
"NIFTY SMALLCAP 250","23 Jul 2024","30.64","4.33",".89"
"NIFTY SMALLCAP 250","22 Jul 2024","30.98","4.36",".88"
"NIFTY SMALLCAP 250","19 Jul 2024","30.8","4.35",".91"
"NIFTY SMALLCAP 250","18 Jul 2024","31.49","4.46",".86"
"NIFTY SMALLCAP 250","16 Jul 2024","31.88","4.51",".84"
"NIFTY SMALLCAP 250","15 Jul 2024","31.82","4.54",".82"
"NIFTY SMALLCAP 250","12 Jul 2024","31.71","4.53",".83"
"NIFTY SMALLCAP 250","11 Jul 2024","31.74","4.53",".81"
"NIFTY SMALLCAP 250","10 Jul 2024","31.55","4.51",".81"
"NIFTY SMALLCAP 250","09 Jul 2024","31.76","4.54",".79"
"NIFTY SMALLCAP 250","08 Jul 2024","31.69","4.53",".79"
"NIFTY SMALLCAP 250","05 Jul 2024","31.77","4.54",".83"
"NIFTY SMALLCAP 250","04 Jul 2024","31.56","4.51",".81"
"NIFTY SMALLCAP 250","03 Jul 2024","31.39","4.48",".82"
"NIFTY SMALLCAP 250","02 Jul 2024","31.11","4.45",".82"
"NIFTY SMALLCAP 250","01 Jul 2024","31.16","4.45",".82"
"NIFTY SMALLCAP 250","28 Jun 2024","30.7","4.39",".84"
"NIFTY SMALLCAP 250","27 Jun 2024","30.25","4.33",".81"
"NIFTY SMALLCAP 250","26 Jun 2024","30.42","4.35",".81"
"NIFTY SMALLCAP 250","25 Jun 2024","30.36","4.35",".81"
"NIFTY SMALLCAP 250","24 Jun 2024","30.34","4.34",".8"
"NIFTY SMALLCAP 250","21 Jun 2024","30.33","4.34",".8"
"NIFTY SMALLCAP 250","20 Jun 2024","30.35","4.36",".79"
"NIFTY SMALLCAP 250","19 Jun 2024","30.15","4.34",".8"
"NIFTY SMALLCAP 250","18 Jun 2024","30.31","4.36",".79"
"NIFTY SMALLCAP 250","14 Jun 2024","30.01","4.33",".8"
"NIFTY SMALLCAP 250","13 Jun 2024","29.76","4.29",".8"
"NIFTY SMALLCAP 250","12 Jun 2024","29.52","4.26",".8"
"NIFTY SMALLCAP 250","11 Jun 2024","29.24","4.22",".82"
"NIFTY SMALLCAP 250","10 Jun 2024","29.06","4.19",".82"
"NIFTY SMALLCAP 250","07 Jun 2024","28.68","4.14",".84"
"NIFTY SMALLCAP 250","06 Jun 2024","28.08","4.05",".85"
"NIFTY SMALLCAP 250","05 Jun 2024","27.25","3.92",".87"
"NIFTY SMALLCAP 250","04 Jun 2024","26.36","3.79",".9"
"NIFTY SMALLCAP 250","03 Jun 2024","28.25","4.1",".83"
"NIFTY SMALLCAP 250","31 May 2024","27.72","4.02",".85"
"NIFTY SMALLCAP 250","30 May 2024","27.58","3.99",".85"
"NIFTY SMALLCAP 250","29 May 2024","27.96","4.05",".84"
"NIFTY SMALLCAP 250","28 May 2024","28.05","4.05",".84"
"NIFTY SMALLCAP 250","27 May 2024","28.08","4.09",".83"
"NIFTY SMALLCAP 250","24 May 2024","27.98","4.07",".83"
"NIFTY SMALLCAP 250","23 May 2024","27.99","4.08",".84"
"NIFTY SMALLCAP 250","22 May 2024","27.92","4.07",".84"
"NIFTY SMALLCAP 250","21 May 2024","27.92","4.07",".83"
"NIFTY SMALLCAP 250","18 May 2024","28.04","4.09",".83"
"NIFTY SMALLCAP 250","17 May 2024","27.79","4.05",".84"
"NIFTY SMALLCAP 250","16 May 2024","27.31","3.99",".85"
"NIFTY SMALLCAP 250","15 May 2024","27.4","3.96",".86"
"NIFTY SMALLCAP 250","14 May 2024","27.25","3.93",".86"
"NIFTY SMALLCAP 250","13 May 2024","26.87","3.86",".88"
"NIFTY SMALLCAP 250","10 May 2024","26.96","3.88",".88"
"NIFTY SMALLCAP 250","09 May 2024","26.82","3.85",".89"
"NIFTY SMALLCAP 250","08 May 2024","27.76","3.96",".86"
"NIFTY SMALLCAP 250","07 May 2024","27.61","3.94",".87"
"NIFTY SMALLCAP 250","06 May 2024","28.2","4.01",".85"
"NIFTY SMALLCAP 250","03 May 2024","28.51","4.05",".85"
"NIFTY SMALLCAP 250","02 May 2024","28.87","4.07",".84"
"NIFTY SMALLCAP 250","30 Apr 2024","28.98","4.07",".84"
"NIFTY SMALLCAP 250","29 Apr 2024","29.1","4.07",".84"
"NIFTY SMALLCAP 250","26 Apr 2024","29.18","4.06",".87"
"NIFTY SMALLCAP 250","25 Apr 2024","29.05","4.06",".87"
"NIFTY SMALLCAP 250","24 Apr 2024","28.83","4.03",".88"
"NIFTY SMALLCAP 250","23 Apr 2024","28.65","4",".88"
"NIFTY SMALLCAP 250","22 Apr 2024","28.5","3.96",".8"
"NIFTY SMALLCAP 250","19 Apr 2024","28.12","3.92",".82"
"NIFTY SMALLCAP 250","18 Apr 2024","28.18","3.92",".81"
"NIFTY SMALLCAP 250","16 Apr 2024","28.18","3.92",".81"
"NIFTY SMALLCAP 250","15 Apr 2024","28.01","3.9",".82"
"NIFTY SMALLCAP 250","12 Apr 2024","28.44","3.96",".81"
"NIFTY SMALLCAP 250","10 Apr 2024","28.56","4.46","0.80"
"NIFTY SMALLCAP 250","09 Apr 2024","28.39","4.43","0.81"
"NIFTY SMALLCAP 250","08 Apr 2024","28.38","4.43","0.81"
"NIFTY SMALLCAP 250","05 Apr 2024","28.31","4.42","0.81"
"NIFTY SMALLCAP 250","04 Apr 2024","28.14","4.39","0.82"
"NIFTY SMALLCAP 250","03 Apr 2024","27.97","4.37","0.82"
"NIFTY SMALLCAP 250","02 Apr 2024","27.68","4.32","0.83"
"NIFTY SMALLCAP 250","01 Apr 2024","27.41","4.28","0.84"
"NIFTY SMALLCAP 250","28 Mar 2024","26.60","4.15","0.87"
"NIFTY SMALLCAP 250","27 Mar 2024","27.53","4.08","0.87"
"NIFTY SMALLCAP 250","26 Mar 2024","27.30","4.05","0.87"
"NIFTY SMALLCAP 250","22 Mar 2024","27.29","4.05","0.88"
"NIFTY SMALLCAP 250","21 Mar 2024","27.07","4.01","0.88"
"NIFTY SMALLCAP 250","20 Mar 2024","26.47","3.93","0.91"
"NIFTY SMALLCAP 250","19 Mar 2024","26.44","3.92","0.91"
"NIFTY SMALLCAP 250","18 Mar 2024","26.76","3.97","0.90"
"NIFTY SMALLCAP 250","15 Mar 2024","26.84","3.98","0.89"
"NIFTY SMALLCAP 250","14 Mar 2024","26.78","3.97","0.90"
"NIFTY SMALLCAP 250","13 Mar 2024","25.97","3.85","0.92"
"NIFTY SMALLCAP 250","12 Mar 2024","27.39","4.06","0.88"
"NIFTY SMALLCAP 250","11 Mar 2024","27.96","4.15","0.86"
"NIFTY SMALLCAP 250","07 Mar 2024","28.53","4.23","0.84"
"NIFTY SMALLCAP 250","06 Mar 2024","28.30","4.20","0.85"
"NIFTY SMALLCAP 250","05 Mar 2024","28.87","4.28","0.83"
"NIFTY SMALLCAP 250","04 Mar 2024","29.06","4.31","0.82"
"NIFTY SMALLCAP 250","02 Mar 2024","29.24","4.34","0.82"
"NIFTY SMALLCAP 250","01 Mar 2024","29.03","4.31","0.82"
"NIFTY SMALLCAP 250","29 Feb 2024","28.85","4.28","0.83"
"NIFTY SMALLCAP 250","28 Feb 2024","28.71","4.26","0.83"
"NIFTY SMALLCAP 250","27 Feb 2024","29.27","4.34","0.82"
"NIFTY SMALLCAP 250","26 Feb 2024","28.81","4.33","0.82"
"NIFTY SMALLCAP 250","23 Feb 2024","28.85","4.34","0.84"
"NIFTY SMALLCAP 250","22 Feb 2024","28.69","4.31","0.83"
"NIFTY SMALLCAP 250","21 Feb 2024","28.52","4.29","0.84"
"NIFTY SMALLCAP 250","20 Feb 2024","28.74","4.32","0.83"
"NIFTY SMALLCAP 250","19 Feb 2024","28.85","4.34","0.83"
"NIFTY SMALLCAP 250","16 Feb 2024","28.60","4.32","0.86"
"NIFTY SMALLCAP 250","15 Feb 2024","28.29","4.29","0.84"
"NIFTY SMALLCAP 250","14 Feb 2024","27.93","4.24","0.85"
"NIFTY SMALLCAP 250","13 Feb 2024","27.54","4.19","0.86"
"NIFTY SMALLCAP 250","12 Feb 2024","27.39","4.17","0.96"
"NIFTY SMALLCAP 250","09 Feb 2024","28.52","4.32","0.93"
"NIFTY SMALLCAP 250","08 Feb 2024","28.91","4.38","0.91"
"NIFTY SMALLCAP 250","07 Feb 2024","29.11","4.40","0.90"
"NIFTY SMALLCAP 250","06 Feb 2024","29.07","4.38","0.91"
"NIFTY SMALLCAP 250","05 Feb 2024","28.87","4.34","0.92"
"NIFTY SMALLCAP 250","02 Feb 2024","28.82","4.34","0.92"
"NIFTY SMALLCAP 250","01 Feb 2024","28.71","4.31","0.92"
"NIFTY SMALLCAP 250","31 Jan 2024","28.76","4.31","0.83"
"NIFTY SMALLCAP 250","30 Jan 2024","28.22","4.22","0.85"
"NIFTY SMALLCAP 250","29 Jan 2024","28.19","4.21","0.85"
"NIFTY SMALLCAP 250","25 Jan 2024","27.99","4.16","0.86"
"NIFTY SMALLCAP 250","24 Jan 2024","27.92","4.14","0.86"
"NIFTY SMALLCAP 250","23 Jan 2024","27.58","4.07","0.88"
"NIFTY SMALLCAP 250","20 Jan 2024","28.38","4.18","0.85"
"NIFTY SMALLCAP 250","19 Jan 2024","28.26","4.16","0.85"
"NIFTY SMALLCAP 250","18 Jan 2024","28.01","4.12","0.86"
"NIFTY SMALLCAP 250","17 Jan 2024","28.05","4.12","0.86"
"NIFTY SMALLCAP 250","16 Jan 2024","28.37","4.16","0.86"
"NIFTY SMALLCAP 250","15 Jan 2024","28.45","4.18","0.85"
"NIFTY SMALLCAP 250","12 Jan 2024","28.39","4.17","0.85"
"NIFTY SMALLCAP 250","11 Jan 2024","28.28","4.15","0.86"
"NIFTY SMALLCAP 250","10 Jan 2024","28.03","4.12","0.86"
"NIFTY SMALLCAP 250","09 Jan 2024","27.97","4.11","0.87"
"NIFTY SMALLCAP 250","08 Jan 2024","27.87","4.09","0.87"
"NIFTY SMALLCAP 250","05 Jan 2024","28.04","4.12","0.86"
"NIFTY SMALLCAP 250","04 Jan 2024","27.85","4.09","0.87"
"NIFTY SMALLCAP 250","03 Jan 2024","27.57","4.05","0.88"
"NIFTY SMALLCAP 250","02 Jan 2024","27.53","4.04","0.88"
"NIFTY SMALLCAP 250","01 Jan 2024","27.54","4.05","0.88"
