"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY AUTO","01 Sep 2026","33.1","4.35","1.02"
"NIFTY AUTO","31 Aug 2026","33.51","4.4","1.01"
"NIFTY AUTO","28 Aug 2026","33.52","4.4","1.01"
"NIFTY AUTO","27 Aug 2026","33.56","4.41","1"
"NIFTY AUTO","26 Aug 2026","33.69","4.43","1"
"NIFTY AUTO","25 Aug 2026","33.95","4.46",".99"
"NIFTY AUTO","24 Aug 2026","33.81","4.44","1.07"
"NIFTY AUTO","21 Aug 2026","33.84","4.45","1.07"
"NIFTY AUTO","20 Aug 2026","34.04","4.47","1.06"
"NIFTY AUTO","19 Aug 2026","33.91","4.46","1.07"
"NIFTY AUTO","18 Aug 2026","34","4.47","1.06"
"NIFTY AUTO","17 Aug 2026","33.9","4.45","1.07"
"NIFTY AUTO","14 Aug 2026","32.43","4.46","1.07"
"NIFTY AUTO","13 Aug 2026","32.63","4.55","1.06"
"NIFTY AUTO","12 Aug 2026","32.6","4.55","1.06"
"NIFTY AUTO","11 Aug 2026","32.44","4.56","1.06"
"NIFTY AUTO","10 Aug 2026","32.47","4.59","1.05"
"NIFTY AUTO","07 Aug 2026","32.66","4.59","1.05"
"NIFTY AUTO","06 Aug 2026","32.07","4.51",".93"
"NIFTY AUTO","05 Aug 2026","32.4","4.56",".92"
"NIFTY AUTO","04 Aug 2026","31.99","4.53",".93"
"NIFTY AUTO","03 Aug 2026","32.02","4.55",".91"
"NIFTY AUTO","31 Jul 2026","32.52","4.48","1.13"
"NIFTY AUTO","30 Jul 2026","32.09","4.43","1.06"
"NIFTY AUTO","29 Jul 2026","31.58","4.36","1.08"
"NIFTY AUTO","28 Jul 2026","31.6","4.37","1.11"
"NIFTY AUTO","27 Jul 2026","31.38","4.34","1.12"
"NIFTY AUTO","24 Jul 2026","30.92","4.27","1.14"
"NIFTY AUTO","23 Jul 2026","31.27","4.32","1.12"
"NIFTY AUTO","22 Jul 2026","31.53","4.29","1.13"
"NIFTY AUTO","21 Jul 2026","31.47","4.28","1.13"
"NIFTY AUTO","20 Jul 2026","31.18","4.24","1.14"
"NIFTY AUTO","17 Jul 2026","31.26","4.29","1.14"
"NIFTY AUTO","16 Jul 2026","30.88","4.32","1.16"
"NIFTY AUTO","15 Jul 2026","30.74","4.3","1.16"
"NIFTY AUTO","14 Jul 2026","30.62","4.29","1.17"
"NIFTY AUTO","13 Jul 2026","31.12","4.36","1.14"
"NIFTY AUTO","10 Jul 2026","30.98","4.59","1.14"
"NIFTY AUTO","09 Jul 2026","30.77","4.6","1.15"
"NIFTY AUTO","08 Jul 2026","30.84","4.61","1.15"
"NIFTY AUTO","07 Jul 2026","31.54","4.71","1.12"
"NIFTY AUTO","06 Jul 2026","31.55","4.72","1.12"
"NIFTY AUTO","03 Jul 2026","31.13","4.67","1.35"
"NIFTY AUTO","02 Jul 2026","31.27","4.69","1.07"
"NIFTY AUTO","01 Jul 2026","30.9","4.64","1.09"
"NIFTY AUTO","30 Jun 2026","30.55","4.58","1.1"
"NIFTY AUTO","29 Jun 2026","30.47","4.57","1.1"
"NIFTY AUTO","25 Jun 2026","31.12","4.67","1.08"
"NIFTY AUTO","24 Jun 2026","30.43","4.56","1.1"
"NIFTY AUTO","23 Jun 2026","30.56","4.58","1.09"
"NIFTY AUTO","22 Jun 2026","30.8","4.62","1.09"
"NIFTY AUTO","19 Jun 2026","30.66","4.56","1.29"
"NIFTY AUTO","18 Jun 2026","30.85","4.58","1.23"
"NIFTY AUTO","17 Jun 2026","30.82","4.58","1.23"
"NIFTY AUTO","16 Jun 2026","31.02","4.61","1.23"
"NIFTY AUTO","15 Jun 2026","31.12","4.62","1.22"
"NIFTY AUTO","12 Jun 2026","30.33","4.51","1.25"
"NIFTY AUTO","11 Jun 2026","29.75","4.42","1.28"
"NIFTY AUTO","10 Jun 2026","29.8","4.43","1.28"
"NIFTY AUTO","09 Jun 2026","30.02","4.46","1.27"
"NIFTY AUTO","08 Jun 2026","29.62","4.4","1.28"
"NIFTY AUTO","05 Jun 2026","30.18","4.48","1.26"
"NIFTY AUTO","04 Jun 2026","30.16","4.48","1.26"
"NIFTY AUTO","03 Jun 2026","30.1","4.47","1.37"
"NIFTY AUTO","02 Jun 2026","30.08","4.47","1.31"
"NIFTY AUTO","01 Jun 2026","29.91","4.44","1.32"
"NIFTY AUTO","29 May 2026","30.43","4.51","1.3"
"NIFTY AUTO","27 May 2026","31.04","4.6","1.13"
"NIFTY AUTO","26 May 2026","30.59","4.54","1.15"
"NIFTY AUTO","25 May 2026","30.64","4.53","1.15"
"NIFTY AUTO","22 May 2026","30.13","4.46","1.17"
"NIFTY AUTO","21 May 2026","30.24","4.45","1.22"
"NIFTY AUTO","20 May 2026","30.15","4.44","1.23"
"NIFTY AUTO","19 May 2026","29.92","4.4","1.24"
"NIFTY AUTO","18 May 2026","29.83","4.39","1.24"
"NIFTY AUTO","15 May 2026","29.19","4.47","1.22"
"NIFTY AUTO","14 May 2026","29.24","4.46","1.22"
"NIFTY AUTO","13 May 2026","29.06","4.44","1.23"
"NIFTY AUTO","12 May 2026","29.35","4.48","1.22"
"NIFTY AUTO","11 May 2026","30.03","4.58","1.19"
"NIFTY AUTO","08 May 2026","30.58","4.67","1.17"
"NIFTY AUTO","07 May 2026","31.2","4.69","1.16"
"NIFTY AUTO","06 May 2026","31.77","4.6","1.19"
"NIFTY AUTO","05 May 2026","31.04","4.49","1.21"
"NIFTY AUTO","04 May 2026","30.84","4.46","1.22"
"NIFTY AUTO","30 Apr 2026","30.73","4.44","1.23"
"NIFTY AUTO","29 Apr 2026","30.84","4.47","1.22"
