"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY TOTAL MARKET","31 Oct 2025","24.75","3.65","1.13"
"NIFTY TOTAL MARKET","30 Oct 2025","24.94","3.67","1.13"
"NIFTY TOTAL MARKET","29 Oct 2025","25.06","3.69","1.13"
"NIFTY TOTAL MARKET","28 Oct 2025","24.92","3.67","1.17"
"NIFTY TOTAL MARKET","27 Oct 2025","25.03","3.67","1.17"
"NIFTY TOTAL MARKET","24 Oct 2025","24.86","3.65","1.13"
"NIFTY TOTAL MARKET","23 Oct 2025","24.93","3.66","1.13"
"NIFTY TOTAL MARKET","21 Oct 2025","24.95","3.66","1.13"
"NIFTY TOTAL MARKET","20 Oct 2025","24.89","3.65","1.13"
"NIFTY TOTAL MARKET","17 Oct 2025","24.86","3.64","1.14"
"NIFTY TOTAL MARKET","16 Oct 2025","24.86","3.63","1.14"
"NIFTY TOTAL MARKET","15 Oct 2025","24.62","3.61","1.14"
"NIFTY TOTAL MARKET","14 Oct 2025","24.41","3.58","1.15"
"NIFTY TOTAL MARKET","13 Oct 2025","24.53","3.59","1.14"
"NIFTY TOTAL MARKET","10 Oct 2025","24.58","3.6","1.14"
"NIFTY TOTAL MARKET","09 Oct 2025","24.48","3.59","1.14"
"NIFTY TOTAL MARKET","08 Oct 2025","24.34","3.57","1.15"
"NIFTY TOTAL MARKET","07 Oct 2025","24.45","3.58","1.15"
"NIFTY TOTAL MARKET","06 Oct 2025","24.41","3.58","1.15"
"NIFTY TOTAL MARKET","03 Oct 2025","24.27","3.56","1.16"
"NIFTY TOTAL MARKET","01 Oct 2025","24.16","3.54","1.16"
"NIFTY TOTAL MARKET","30 Sep 2025","23.95","3.51","1.17"
"NIFTY TOTAL MARKET","29 Sep 2025","23.76","3.48","1.18"
"NIFTY TOTAL MARKET","26 Sep 2025","23.74","3.48","1.18"
"NIFTY TOTAL MARKET","25 Sep 2025","24.07","3.53","1.17"
"NIFTY TOTAL MARKET","24 Sep 2025","24.24","3.55","1.16"
"NIFTY TOTAL MARKET","23 Sep 2025","24.39","3.57","1.15"
"NIFTY TOTAL MARKET","22 Sep 2025","24.46","3.58","1.15"
"NIFTY TOTAL MARKET","19 Sep 2025","24.57","3.6","1.15"
"NIFTY TOTAL MARKET","18 Sep 2025","24.6","3.6","1.14"
"NIFTY TOTAL MARKET","17 Sep 2025","24.53","3.6","1.15"
"NIFTY TOTAL MARKET","16 Sep 2025","24.45","3.59","1.15"
"NIFTY TOTAL MARKET","15 Sep 2025","24.29","3.56","1.16"
"NIFTY TOTAL MARKET","12 Sep 2025","24.25","3.56","1.16"
"NIFTY TOTAL MARKET","11 Sep 2025","24.17","3.55","1.17"
"NIFTY TOTAL MARKET","10 Sep 2025","24.14","3.55","1.17"
"NIFTY TOTAL MARKET","09 Sep 2025","24.01","3.53","1.19"
"NIFTY TOTAL MARKET","08 Sep 2025","23.94","3.53","1.2"
"NIFTY TOTAL MARKET","05 Sep 2025","23.88","3.52","1.2"
"NIFTY TOTAL MARKET","04 Sep 2025","23.87","3.52","1.2"
"NIFTY TOTAL MARKET","03 Sep 2025","23.92","3.54","1.18"
"NIFTY TOTAL MARKET","02 Sep 2025","23.77","3.52","1.19"
"NIFTY TOTAL MARKET","01 Sep 2025","23.75","3.52","1.19"
"NIFTY TOTAL MARKET","29 Aug 2025","23.49","3.48","1.21"
"NIFTY TOTAL MARKET","28 Aug 2025","23.57","3.49","1.2"
"NIFTY TOTAL MARKET","26 Aug 2025","23.8","3.53","1.19"
"NIFTY TOTAL MARKET","25 Aug 2025","24.11","3.58","1.16"
"NIFTY TOTAL MARKET","22 Aug 2025","24.05","3.58","1.17"
"NIFTY TOTAL MARKET","21 Aug 2025","24.2","3.61","1.16"
"NIFTY TOTAL MARKET","20 Aug 2025","24.2","3.62","1.15"
"NIFTY TOTAL MARKET","19 Aug 2025","24.14","3.61","1.16"
"NIFTY TOTAL MARKET","18 Aug 2025","24","3.6","1.18"
"NIFTY TOTAL MARKET","14 Aug 2025","23.81","3.58","1.21"
"NIFTY TOTAL MARKET","13 Aug 2025","23.85","3.54","1.18"
"NIFTY TOTAL MARKET","12 Aug 2025","23.71","3.53","1.18"
"NIFTY TOTAL MARKET","11 Aug 2025","23.78","3.58","1.17"
"NIFTY TOTAL MARKET","08 Aug 2025","23.64","3.56","1.2"
"NIFTY TOTAL MARKET","07 Aug 2025","23.98","3.61","1.18"
"NIFTY TOTAL MARKET","06 Aug 2025","24","3.61","1.2"
"NIFTY TOTAL MARKET","05 Aug 2025","24.15","3.63","1.19"
"NIFTY TOTAL MARKET","04 Aug 2025","24.23","3.65","1.19"
"NIFTY TOTAL MARKET","01 Aug 2025","23.99","3.63","1.21"
"NIFTY TOTAL MARKET","31 Jul 2025","24.25","3.67","1.18"
"NIFTY TOTAL MARKET","30 Jul 2025","24.4","3.7","1.17"
"NIFTY TOTAL MARKET","29 Jul 2025","24.34","3.72","1.17"
"NIFTY TOTAL MARKET","28 Jul 2025","24.12","3.69","1.18"
"NIFTY TOTAL MARKET","25 Jul 2025","24.33","3.72","1.16"
"NIFTY TOTAL MARKET","24 Jul 2025","24.66","3.78","1.11"
"NIFTY TOTAL MARKET","23 Jul 2025","24.82","3.8","1.1"
"NIFTY TOTAL MARKET","22 Jul 2025","24.71","3.79","1.11"
"NIFTY TOTAL MARKET","21 Jul 2025","25.05","3.8","1.11"
"NIFTY TOTAL MARKET","18 Jul 2025","24.95","3.81","1.14"
"NIFTY TOTAL MARKET","17 Jul 2025","25.11","3.88","1.1"
"NIFTY TOTAL MARKET","16 Jul 2025","25.17","3.89","1.09"
"NIFTY TOTAL MARKET","15 Jul 2025","25.13","3.89","1.1"
"NIFTY TOTAL MARKET","14 Jul 2025","24.98","3.87","1.1"
"NIFTY TOTAL MARKET","11 Jul 2025","24.95","3.88","1.12"
"NIFTY TOTAL MARKET","10 Jul 2025","25.15","3.91","1.11"
"NIFTY TOTAL MARKET","09 Jul 2025","25.24","3.95","1.11"
"NIFTY TOTAL MARKET","08 Jul 2025","25.25","3.95","1.11"
"NIFTY TOTAL MARKET","07 Jul 2025","25.23","3.95","1.1"
"NIFTY TOTAL MARKET","04 Jul 2025","25.25","3.98","1.11"
"NIFTY TOTAL MARKET","03 Jul 2025","25.21","3.97","1.09"
"NIFTY TOTAL MARKET","02 Jul 2025","25.23","3.97","1.09"
"NIFTY TOTAL MARKET","01 Jul 2025","25.3","3.99","1.08"
"NIFTY TOTAL MARKET","30 Jun 2025","25.31","3.99","1.08"
"NIFTY TOTAL MARKET","27 Jun 2025","25.24","3.99","1.11"
"NIFTY TOTAL MARKET","26 Jun 2025","25.17","3.98","1.02"
"NIFTY TOTAL MARKET","25 Jun 2025","24.94","3.95","1.03"
"NIFTY TOTAL MARKET","24 Jun 2025","24.73","3.92","1.04"
"NIFTY TOTAL MARKET","23 Jun 2025","24.62","3.91","1.04"
"NIFTY TOTAL MARKET","20 Jun 2025","24.65","3.91","1.05"
"NIFTY TOTAL MARKET","19 Jun 2025","24.37","3.86","1.06"
"NIFTY TOTAL MARKET","18 Jun 2025","24.55","3.89","1.05"
"NIFTY TOTAL MARKET","17 Jun 2025","24.61","3.9","1.05"
"NIFTY TOTAL MARKET","16 Jun 2025","24.74","3.92","1.05"
"NIFTY TOTAL MARKET","13 Jun 2025","24.54","3.9","1.08"
"NIFTY TOTAL MARKET","12 Jun 2025","24.69","3.92","1.06"
"NIFTY TOTAL MARKET","11 Jun 2025","25.01","3.98","1.05"
"NIFTY TOTAL MARKET","10 Jun 2025","25.01","3.98","1.06"
"NIFTY TOTAL MARKET","09 Jun 2025","24.99","3.98","1.05"
"NIFTY TOTAL MARKET","06 Jun 2025","24.81","3.96","1.06"
"NIFTY TOTAL MARKET","05 Jun 2025","24.58","3.94","1.04"
"NIFTY TOTAL MARKET","04 Jun 2025","24.44","3.91","1.05"
"NIFTY TOTAL MARKET","03 Jun 2025","24.34","3.9","1.07"
"NIFTY TOTAL MARKET","02 Jun 2025","24.58","3.92","1.04"
"NIFTY TOTAL MARKET","30 May 2025","24.55","3.92","1.1"
"NIFTY TOTAL MARKET","29 May 2025","24.6","3.92","1.05"
"NIFTY TOTAL MARKET","28 May 2025","24.54","3.93","1.05"
"NIFTY TOTAL MARKET","27 May 2025","24.6","3.94","1.01"
"NIFTY TOTAL MARKET","26 May 2025","24.92","3.96","1"
"NIFTY TOTAL MARKET","23 May 2025","24.73","3.94","1.02"
"NIFTY TOTAL MARKET","22 May 2025","24.46","3.9","1.02"
"NIFTY TOTAL MARKET","21 May 2025","24.63","3.93","1.05"
"NIFTY TOTAL MARKET","20 May 2025","24.48","3.9","1.05"
"NIFTY TOTAL MARKET","19 May 2025","24.84","3.95","1.04"
"NIFTY TOTAL MARKET","16 May 2025","24.84","3.95","1.04"
"NIFTY TOTAL MARKET","15 May 2025","24.75","3.93","1.03"
"NIFTY TOTAL MARKET","14 May 2025","24.49","3.89","1.04"
"NIFTY TOTAL MARKET","13 May 2025","24.35","3.86","1.05"
"NIFTY TOTAL MARKET","12 May 2025","24.57","3.88","1.04"
"NIFTY TOTAL MARKET","09 May 2025","23.66","3.74","1.16"
"NIFTY TOTAL MARKET","08 May 2025","23.72","3.77","1.15"
"NIFTY TOTAL MARKET","07 May 2025","23.98","3.81","1.13"
"NIFTY TOTAL MARKET","06 May 2025","23.86","3.78","1.15"
"NIFTY TOTAL MARKET","05 May 2025","24.11","3.83","1.14"
"NIFTY TOTAL MARKET","02 May 2025","23.97","3.79","1.15"
"NIFTY TOTAL MARKET","30 Apr 2025","23.99","3.8","1.15"
"NIFTY TOTAL MARKET","29 Apr 2025","24.19","3.82","1.14"
"NIFTY TOTAL MARKET","28 Apr 2025","24.19","3.82","1.14"
"NIFTY TOTAL MARKET","25 Apr 2025","23.93","3.78","1.14"
"NIFTY TOTAL MARKET","24 Apr 2025","24.32","3.84","1.12"
"NIFTY TOTAL MARKET","23 Apr 2025","24.38","3.85","1.12"
"NIFTY TOTAL MARKET","22 Apr 2025","24.31","3.82","1.14"
"NIFTY TOTAL MARKET","21 Apr 2025","24.22","3.81","1.15"
"NIFTY TOTAL MARKET","17 Apr 2025","23.86","3.75","1.16"
"NIFTY TOTAL MARKET","16 Apr 2025","23.56","3.7","1.18"
"NIFTY TOTAL MARKET","15 Apr 2025","23.42","3.68","1.19"
"NIFTY TOTAL MARKET","11 Apr 2025","22.84","3.59","1.22"
"NIFTY TOTAL MARKET","09 Apr 2025","22.39","3.52","1.24"
"NIFTY TOTAL MARKET","08 Apr 2025","22.53","3.54","1.23"
"NIFTY TOTAL MARKET","07 Apr 2025","22.11","3.48","1.26"
"NIFTY TOTAL MARKET","04 Apr 2025","22.89","3.6","1.21"
"NIFTY TOTAL MARKET","03 Apr 2025","23.39","3.68","1.19"
"NIFTY TOTAL MARKET","02 Apr 2025","23.4","3.68","1.19"
"NIFTY TOTAL MARKET","01 Apr 2025","23.19","3.65","1.2"
"NIFTY TOTAL MARKET","28 Mar 2025","23.47","3.69","1.19"
"NIFTY TOTAL MARKET","27 Mar 2025","23.66","3.67","1.2"
"NIFTY TOTAL MARKET","26 Mar 2025","23.52","3.65","1.21"
"NIFTY TOTAL MARKET","25 Mar 2025","23.7","3.68","1.19"
"NIFTY TOTAL MARKET","24 Mar 2025","23.83","3.7","1.19"
"NIFTY TOTAL MARKET","21 Mar 2025","23.54","3.65","1.2"
"NIFTY TOTAL MARKET","20 Mar 2025","23.3","3.62","1.21"
"NIFTY TOTAL MARKET","19 Mar 2025","23.07","3.58","1.22"
"NIFTY TOTAL MARKET","18 Mar 2025","22.83","3.55","1.24"
"NIFTY TOTAL MARKET","17 Mar 2025","22.41","3.48","1.26"
"NIFTY TOTAL MARKET","13 Mar 2025","22.3","3.47","1.27"
"NIFTY TOTAL MARKET","12 Mar 2025","22.4","3.48","1.26"
"NIFTY TOTAL MARKET","11 Mar 2025","22.45","3.49","1.26"
"NIFTY TOTAL MARKET","10 Mar 2025","22.41","3.48","1.26"
"NIFTY TOTAL MARKET","07 Mar 2025","22.63","3.52","1.24"
"NIFTY TOTAL MARKET","06 Mar 2025","22.63","3.52","1.24"
"NIFTY TOTAL MARKET","05 Mar 2025","22.41","3.48","1.26"
"NIFTY TOTAL MARKET","04 Mar 2025","22.03","3.42","1.28"
"NIFTY TOTAL MARKET","03 Mar 2025","21.99","3.42","1.28"
"NIFTY TOTAL MARKET","28 Feb 2025","21.98","3.41","1.28"
"NIFTY TOTAL MARKET","27 Feb 2025","22.47","3.49","1.25"
"NIFTY TOTAL MARKET","25 Feb 2025","22.6","3.51","1.25"
"NIFTY TOTAL MARKET","24 Feb 2025","22.66","3.52","1.24"
"NIFTY TOTAL MARKET","21 Feb 2025","22.91","3.56","1.24"
"NIFTY TOTAL MARKET","20 Feb 2025","23.06","3.58","1.24"
"NIFTY TOTAL MARKET","19 Feb 2025","22.95","3.56","1.26"
"NIFTY TOTAL MARKET","18 Feb 2025","22.8","3.54","1.26"
"NIFTY TOTAL MARKET","17 Feb 2025","22.84","3.55","1.26"
"NIFTY TOTAL MARKET","14 Feb 2025","22.81","3.55","1.28"
"NIFTY TOTAL MARKET","13 Feb 2025","23.14","3.6","1.26"
"NIFTY TOTAL MARKET","12 Feb 2025","23.15","3.6","1.25"
"NIFTY TOTAL MARKET","11 Feb 2025","23.21","3.6","1.21"
"NIFTY TOTAL MARKET","10 Feb 2025","23.69","3.68","1.19"
"NIFTY TOTAL MARKET","07 Feb 2025","24.32","3.73","1.21"
"NIFTY TOTAL MARKET","06 Feb 2025","24.4","3.74","1.18"
"NIFTY TOTAL MARKET","05 Feb 2025","24.5","3.76","1.18"
"NIFTY TOTAL MARKET","04 Feb 2025","24.39","3.75","1.19"
"NIFTY TOTAL MARKET","03 Feb 2025","24.03","3.69","1.2"
"NIFTY TOTAL MARKET","01 Feb 2025","24.37","3.72","1.19"
"NIFTY TOTAL MARKET","31 Jan 2025","24.38","3.72","1.2"
"NIFTY TOTAL MARKET","30 Jan 2025","24.1","3.67","1.2"
"NIFTY TOTAL MARKET","29 Jan 2025","24.07","3.66","1.2"
"NIFTY TOTAL MARKET","28 Jan 2025","23.68","3.6","1.21"
"NIFTY TOTAL MARKET","27 Jan 2025","23.77","3.61","1.2"
"NIFTY TOTAL MARKET","24 Jan 2025","24.31","3.68","1.18"
"NIFTY TOTAL MARKET","23 Jan 2025","24.62","3.72","1.17"
"NIFTY TOTAL MARKET","22 Jan 2025","24.46","3.69","1.18"
"NIFTY TOTAL MARKET","21 Jan 2025","24.53","3.7","1.17"
"NIFTY TOTAL MARKET","20 Jan 2025","24.98","3.77","1.15"
"NIFTY TOTAL MARKET","17 Jan 2025","24.9","3.74","1.18"
"NIFTY TOTAL MARKET","16 Jan 2025","24.94","3.75","1.13"
"NIFTY TOTAL MARKET","15 Jan 2025","24.73","3.72","1.14"
"NIFTY TOTAL MARKET","14 Jan 2025","24.65","3.71","1.14"
"NIFTY TOTAL MARKET","13 Jan 2025","24.37","3.67","1.15"
"NIFTY TOTAL MARKET","10 Jan 2025","25.04","3.77","1.12"
"NIFTY TOTAL MARKET","09 Jan 2025","25.34","3.81","1.11"
"NIFTY TOTAL MARKET","08 Jan 2025","25.56","3.84","1.1"
"NIFTY TOTAL MARKET","07 Jan 2025","25.69","3.86","1.09"
"NIFTY TOTAL MARKET","06 Jan 2025","25.54","3.84","1.1"
"NIFTY TOTAL MARKET","03 Jan 2025","26.11","3.93","1.08"
"NIFTY TOTAL MARKET","02 Jan 2025","26.23","3.94","1.07"
"NIFTY TOTAL MARKET","01 Jan 2025","25.85","3.89","1.09"
