"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY PHARMA","05 Feb 2026","33.45","4.82",".8"
"NIFTY PHARMA","04 Feb 2026","33.47","4.82",".66"
"NIFTY PHARMA","03 Feb 2026","33.58","4.84",".66"
"NIFTY PHARMA","02 Feb 2026","32.6","4.7",".68"
"NIFTY PHARMA","01 Feb 2026","32.58","4.69",".68"
"NIFTY PHARMA","30 Jan 2026","33.1","4.73",".7"
"NIFTY PHARMA","29 Jan 2026","32.73","4.67",".71"
"NIFTY PHARMA","28 Jan 2026","32.99","4.7",".71"
"NIFTY PHARMA","27 Jan 2026","32.37","4.72",".71"
"NIFTY PHARMA","23 Jan 2026","32.28","4.7",".71"
"NIFTY PHARMA","22 Jan 2026","32.58","4.75",".7"
"NIFTY PHARMA","21 Jan 2026","31.87","4.67",".71"
"NIFTY PHARMA","20 Jan 2026","32.06","4.7",".71"
"NIFTY PHARMA","19 Jan 2026","32.71","4.79",".7"
"NIFTY PHARMA","16 Jan 2026","32.83","4.81",".69"
"NIFTY PHARMA","14 Jan 2026","33.25","4.87",".68"
"NIFTY PHARMA","13 Jan 2026","33.34","4.88",".68"
"NIFTY PHARMA","12 Jan 2026","33.49","4.91",".68"
"NIFTY PHARMA","09 Jan 2026","33.63","4.93",".68"
"NIFTY PHARMA","08 Jan 2026","33.93","4.97",".67"
"NIFTY PHARMA","07 Jan 2026","34.41","5.04",".66"
"NIFTY PHARMA","06 Jan 2026","34.17","5",".67"
"NIFTY PHARMA","05 Jan 2026","33.6","4.92",".68"
"NIFTY PHARMA","02 Jan 2026","33.67","4.93",".68"
"NIFTY PHARMA","01 Jan 2026","33.44","4.9",".68"
"NIFTY PHARMA","31 Dec 2025","33.57","4.92",".68"
"NIFTY PHARMA","30 Dec 2025","33.31","4.88",".68"
"NIFTY PHARMA","29 Dec 2025","33.37","4.88",".68"
"NIFTY PHARMA","26 Dec 2025","33.52","4.91",".68"
"NIFTY PHARMA","24 Dec 2025","33.63","4.92",".68"
"NIFTY PHARMA","23 Dec 2025","33.81","4.95",".67"
"NIFTY PHARMA","22 Dec 2025","33.88","4.96",".67"
"NIFTY PHARMA","19 Dec 2025","33.62","4.92",".68"
"NIFTY PHARMA","18 Dec 2025","33.34","4.88",".68"
"NIFTY PHARMA","17 Dec 2025","33.42","4.89",".68"
"NIFTY PHARMA","16 Dec 2025","33.39","4.89",".68"
"NIFTY PHARMA","15 Dec 2025","33.58","4.92",".68"
"NIFTY PHARMA","12 Dec 2025","33.73","4.93",".67"
"NIFTY PHARMA","11 Dec 2025","33.69","4.93",".67"
"NIFTY PHARMA","10 Dec 2025","33.36","4.88",".68"
"NIFTY PHARMA","09 Dec 2025","33.3","4.87",".68"
"NIFTY PHARMA","08 Dec 2025","33.48","4.9",".68"
"NIFTY PHARMA","05 Dec 2025","33.93","4.96",".67"
"NIFTY PHARMA","04 Dec 2025","33.95","4.97",".67"
"NIFTY PHARMA","03 Dec 2025","33.87","4.96",".67"
"NIFTY PHARMA","02 Dec 2025","33.87","4.96",".67"
"NIFTY PHARMA","01 Dec 2025","33.84","4.95",".67"
"NIFTY PHARMA","28 Nov 2025","34.01","4.98",".67"
"NIFTY PHARMA","27 Nov 2025","33.81","4.95",".67"
"NIFTY PHARMA","26 Nov 2025","33.81","4.95",".68"
"NIFTY PHARMA","25 Nov 2025","33.41","4.89",".68"
"NIFTY PHARMA","24 Nov 2025","33.26","4.87",".69"
"NIFTY PHARMA","21 Nov 2025","33.39","4.89",".68"
"NIFTY PHARMA","20 Nov 2025","33.55","4.91",".68"
"NIFTY PHARMA","19 Nov 2025","33.8","4.92",".68"
"NIFTY PHARMA","18 Nov 2025","33.78","4.91",".68"
"NIFTY PHARMA","17 Nov 2025","34.08","4.95",".68"
"NIFTY PHARMA","14 Nov 2025","34.01","4.94",".68"
"NIFTY PHARMA","13 Nov 2025","33.88","4.91",".68"
"NIFTY PHARMA","12 Nov 2025","33.76","4.89",".68"
"NIFTY PHARMA","11 Nov 2025","33.43","4.84",".69"
"NIFTY PHARMA","10 Nov 2025","33.5","4.84",".69"
"NIFTY PHARMA","07 Nov 2025","33.25","4.8",".68"
"NIFTY PHARMA","06 Nov 2025","33.89","4.81",".68"
"NIFTY PHARMA","04 Nov 2025","34.18","4.83",".69"
"NIFTY PHARMA","03 Nov 2025","34.35","4.86",".69"
"NIFTY PHARMA","31 Oct 2025","33.94","4.8",".7"
"NIFTY PHARMA","30 Oct 2025","34.36","4.82",".69"
"NIFTY PHARMA","29 Oct 2025","34.58","4.85",".69"
"NIFTY PHARMA","28 Oct 2025","34.3","4.81",".69"
"NIFTY PHARMA","27 Oct 2025","34.39","4.83",".69"
"NIFTY PHARMA","24 Oct 2025","34.46","4.84",".69"
"NIFTY PHARMA","23 Oct 2025","34.65","4.86",".69"
"NIFTY PHARMA","21 Oct 2025","34.7","4.87",".68"
"NIFTY PHARMA","20 Oct 2025","34.58","4.85",".69"
"NIFTY PHARMA","17 Oct 2025","34.3","4.81",".69"
"NIFTY PHARMA","16 Oct 2025","34.07","4.78",".7"
"NIFTY PHARMA","15 Oct 2025","34","4.77",".7"
"NIFTY PHARMA","14 Oct 2025","33.97","4.77",".7"
"NIFTY PHARMA","13 Oct 2025","34.22","4.8",".69"
"NIFTY PHARMA","10 Oct 2025","34.24","4.81",".69"
"NIFTY PHARMA","09 Oct 2025","33.81","4.75",".7"
"NIFTY PHARMA","08 Oct 2025","33.46","4.7",".71"
"NIFTY PHARMA","07 Oct 2025","33.71","4.73",".7"
"NIFTY PHARMA","06 Oct 2025","33.57","4.71",".71"
"NIFTY PHARMA","03 Oct 2025","33.53","4.71",".71"
"NIFTY PHARMA","01 Oct 2025","33.5","4.7",".7"
"NIFTY PHARMA","30 Sep 2025","33.07","4.64",".71"
"NIFTY PHARMA","29 Sep 2025","31.16","4.59",".73"
"NIFTY PHARMA","26 Sep 2025","31.2","4.6",".73"
"NIFTY PHARMA","25 Sep 2025","31.89","4.7",".71"
"NIFTY PHARMA","24 Sep 2025","32.18","4.74",".71"
"NIFTY PHARMA","23 Sep 2025","32.35","4.77",".7"
"NIFTY PHARMA","22 Sep 2025","32.45","4.78",".7"
"NIFTY PHARMA","19 Sep 2025","32.91","4.85",".69"
"NIFTY PHARMA","18 Sep 2025","32.75","4.83",".7"
"NIFTY PHARMA","17 Sep 2025","32.27","4.75",".71"
"NIFTY PHARMA","16 Sep 2025","32.3","4.76",".71"
"NIFTY PHARMA","15 Sep 2025","32.21","4.75",".71"
"NIFTY PHARMA","12 Sep 2025","32.41","4.78",".7"
"NIFTY PHARMA","11 Sep 2025","32.24","4.75",".71"
"NIFTY PHARMA","10 Sep 2025","32.09","4.73",".71"
"NIFTY PHARMA","09 Sep 2025","31.99","4.71",".71"
"NIFTY PHARMA","08 Sep 2025","31.72","4.67",".72"
"NIFTY PHARMA","05 Sep 2025","31.81","4.7",".72"
"NIFTY PHARMA","04 Sep 2025","31.79","4.72",".72"
"NIFTY PHARMA","03 Sep 2025","31.86","4.73",".71"
"NIFTY PHARMA","02 Sep 2025","31.51","4.68",".72"
