"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY IT","01 Sep 2025","25.81","6.88","3.03"
"NIFTY IT","29 Aug 2025","25.41","6.77","3.08"
"NIFTY IT","28 Aug 2025","25.63","6.83","3.05"
"NIFTY IT","26 Aug 2025","26.04","6.94","3"
"NIFTY IT","25 Aug 2025","26.2","6.98","2.98"
"NIFTY IT","22 Aug 2025","25.59","6.82","3.05"
"NIFTY IT","21 Aug 2025","25.8","6.88","3.03"
"NIFTY IT","20 Aug 2025","25.77","6.87","3.03"
"NIFTY IT","19 Aug 2025","25.1","6.69","3.11"
"NIFTY IT","18 Aug 2025","25.01","6.67","3.12"
"NIFTY IT","14 Aug 2025","25.15","6.75","3.11"
"NIFTY IT","13 Aug 2025","25.05","6.72","3.12"
"NIFTY IT","12 Aug 2025","25.04","6.72","3.12"
"NIFTY IT","11 Aug 2025","24.95","6.69","3.13"
"NIFTY IT","08 Aug 2025","24.84","6.67","3.15"
"NIFTY IT","07 Aug 2025","25.08","6.73","3.12"
"NIFTY IT","06 Aug 2025","24.86","6.67","3.14"
"NIFTY IT","05 Aug 2025","25.3","6.79","3.09"
"NIFTY IT","04 Aug 2025","25.42","6.82","3.07"
"NIFTY IT","01 Aug 2025","25.02","6.71","3.14"
"NIFTY IT","31 Jul 2025","25.49","6.84","3.08"
"NIFTY IT","30 Jul 2025","25.62","6.88","3.05"
"NIFTY IT","29 Jul 2025","25.54","6.85","3.06"
"NIFTY IT","28 Jul 2025","25.65","6.85","3.06"
"NIFTY IT","25 Jul 2025","25.84","6.9","2.89"
"NIFTY IT","24 Jul 2025","26.45","7","2.85"
"NIFTY IT","23 Jul 2025","27.04","7.16","2.79"
"NIFTY IT","22 Jul 2025","26.98","7.14","2.88"
"NIFTY IT","21 Jul 2025","27.1","7.18","2.87"
"NIFTY IT","18 Jul 2025","27.27","7.2","3.1"
"NIFTY IT","17 Jul 2025","27.31","7.2","3.01"
"NIFTY IT","16 Jul 2025","27.69","7.3","2.97"
"NIFTY IT","15 Jul 2025","27.52","7.25","2.92"
"NIFTY IT","14 Jul 2025","27.41","7.22","2.93"
"NIFTY IT","11 Jul 2025","27.82","7.31","2.88"
"NIFTY IT","10 Jul 2025","28.32","7.44","2.83"
"NIFTY IT","09 Jul 2025","28.55","7.5","2.87"
"NIFTY IT","08 Jul 2025","28.79","7.57","2.79"
"NIFTY IT","07 Jul 2025","28.7","7.54","2.8"
"NIFTY IT","04 Jul 2025","28.92","7.63","2.78"
"NIFTY IT","03 Jul 2025","28.74","7.58","2.62"
"NIFTY IT","02 Jul 2025","28.76","7.59","2.62"
"NIFTY IT","01 Jul 2025","28.73","7.63","2.62"
"NIFTY IT","30 Jun 2025","28.81","7.67","2.62"
"NIFTY IT","27 Jun 2025","29.01","7.61","2.59"
"NIFTY IT","26 Jun 2025","29.14","7.78","2.58"
"NIFTY IT","25 Jun 2025","29.18","7.79","2.57"
"NIFTY IT","24 Jun 2025","28.71","7.66","2.61"
"NIFTY IT","23 Jun 2025","28.71","7.66","2.61"
"NIFTY IT","20 Jun 2025","29.14","7.78","2.58"
"NIFTY IT","19 Jun 2025","28.89","7.71","2.6"
"NIFTY IT","18 Jun 2025","29.17","7.79","2.61"
"NIFTY IT","17 Jun 2025","29.41","7.85","2.59"
"NIFTY IT","16 Jun 2025","29.2","7.79","2.61"
"NIFTY IT","13 Jun 2025","28.75","7.67","2.65"
"NIFTY IT","12 Jun 2025","28.74","7.67","2.65"
"NIFTY IT","11 Jun 2025","28.98","7.78","2.63"
"NIFTY IT","10 Jun 2025","28.62","7.68","2.66"
"NIFTY IT","09 Jun 2025","28.15","7.55","2.71"
"NIFTY IT","06 Jun 2025","27.87","7.66","2.74"
"NIFTY IT","05 Jun 2025","27.73","7.63","2.75"
"NIFTY IT","04 Jun 2025","27.6","7.59","2.76"
"NIFTY IT","03 Jun 2025","27.51","7.57","2.58"
"NIFTY IT","02 Jun 2025","27.7","7.62","2.56"
"NIFTY IT","30 May 2025","27.89","7.67","3.03"
"NIFTY IT","29 May 2025","28.21","7.76","2.62"
"NIFTY IT","28 May 2025","28","7.7","2.64"
"NIFTY IT","27 May 2025","28.02","7.71","2.63"
"NIFTY IT","26 May 2025","28.24","7.77","2.61"
"NIFTY IT","23 May 2025","27.95","7.69","2.64"
"NIFTY IT","22 May 2025","27.69","7.61","2.62"
"NIFTY IT","21 May 2025","28.05","7.72","2.59"
"NIFTY IT","20 May 2025","27.86","7.66","2.61"
"NIFTY IT","19 May 2025","28.01","7.7","2.59"
"NIFTY IT","16 May 2025","28.38","7.8","2.56"
"NIFTY IT","15 May 2025","28.62","7.92","2.71"
"NIFTY IT","14 May 2025","28.29","7.83","2.76"
"NIFTY IT","13 May 2025","27.91","7.73","2.79"
"NIFTY IT","12 May 2025","28.61","7.92","2.72"
"NIFTY IT","09 May 2025","26.81","7.42","2.91"
"NIFTY IT","08 May 2025","26.9","7.45","2.88"
"NIFTY IT","07 May 2025","26.86","7.44","2.82"
"NIFTY IT","06 May 2025","26.88","7.43","3.01"
"NIFTY IT","05 May 2025","26.97","7.45","3"
"NIFTY IT","02 May 2025","26.9","7.43","3.01"
"NIFTY IT","30 Apr 2025","26.85","7.41","3.02"
"NIFTY IT","29 Apr 2025","26.94","7.44","3.01"
"NIFTY IT","28 Apr 2025","26.63","7.35","3.04"
"NIFTY IT","25 Apr 2025","26.98","7.36","2.91"
"NIFTY IT","24 Apr 2025","26.79","7.31","2.93"
"NIFTY IT","23 Apr 2025","26.93","7.33","2.92"
"NIFTY IT","22 Apr 2025","25.67","7.03","3.05"
"NIFTY IT","21 Apr 2025","25.82","7.07","3.03"
"NIFTY IT","17 Apr 2025","25.24","6.91","3.1"
"NIFTY IT","16 Apr 2025","25.18","6.89","3.11"
"NIFTY IT","15 Apr 2025","25.17","6.89","3.11"
